Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,10.388978958129883,9.939887046813965,10.269221305847168,9.969826698303223,1161303.0,5.166358470916748
2000-01-04,10.05964469909668,9.730311393737793,9.790189743041992,9.76025104522705,1576308.0,5.057757377624512
2000-01-05,9.909948348999023,9.670432090759277,9.76025104522705,9.820130348205566,1172159.0,5.088786602020264
2000-01-06,10.269221305847168,9.700371742248535,9.730311393737793,10.089584350585938,3336738.0,5.228418350219727
2000-01-07,10.778190612792969,10.209342002868652,10.329099655151367,10.388978958129883,3325674.0,5.3835649490356445
2000-01-10,10.388978958129883,9.969826698303223,10.388978958129883,10.05964469909668,2256849.0,5.21290397644043
2000-01-11,10.508735656738281,10.029705047607422,10.05964469909668,10.448857307434082,2191718.0,5.414592266082764
2000-01-12,10.538676261901855,10.359039306640625,10.508735656738281,10.388978958129883,2112391.0,5.3835649490356445
2000-01-13,10.778190612792969,10.359039306640625,10.388978958129883,10.71831226348877,2998555.0,5.554223537445068
2000-01-14,10.748251914978027,10.329099655151367,10.71831226348877,10.538676261901855,1925138.0,5.461137771606445
2000-01-18,10.598553657531738,10.179403305053711,10.29916000366211,10.538676261901855,2645133.0,5.461137771606445
2000-01-19,10.778190612792969,10.448857307434082,10.538676261901855,10.688372611999512,3027990.0,5.53870964050293
2000-01-20,10.838069915771484,10.47879695892334,10.838069915771484,10.598553657531738,1647076.0,5.492166996002197
2000-01-21,10.658432960510254,10.29916000366211,10.598553657531738,10.388978958129883,3216495.0,5.3835649490356445
2000-01-24,10.538676261901855,9.88000774383545,10.538676261901855,9.99976634979248,2719241.0,5.181873798370361
2000-01-25,10.418917655944824,9.460857391357422,10.418917655944824,9.490796089172363,4284485.0,4.918126583099365
2000-01-26,9.850069046020508,9.520734786987305,9.58061408996582,9.730311393737793,2695652.0,5.042243957519531
2000-01-27,9.850069046020508,9.550675392150879,9.850069046020508,9.640493392944336,2270418.0,4.995700359344482
2000-01-28,9.76025104522705,9.460857391357422,9.460857391357422,9.58061408996582,2209670.0,4.964669227600098
